AppID,categories_single-player,categories_multi-player,categories_online_pvp,categories_full_controller_support,categories_steam_trading_cards,categories_steam_achievements,categories_steam_cloud,categories_family_sharing,categories_partial_controller_support,categories_shared/split_screen,categories_remote_play_together,genres_action,genres_adventure,genres_indie,genres_rpg,genres_simulation,genres_early_access,genres_strategy,genres_casual
2441620,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
625100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433230,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
2293480,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1
2069800,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2368720,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2693830,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2222160,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
1713170,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2167390,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0
1650290,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2322600,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2282310,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1710200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2754120,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1253550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790840,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1354800,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1284660,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1985200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2668660,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
945820,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1492260,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
1938260,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0
802340,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
1235440,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1232210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473050,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1798150,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
1728280,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1593190,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1148910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820480,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
760520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177990,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
565910,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
250360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403130,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2644700,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1886080,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0
2815460,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2372110,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2749170,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
657280,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
746390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468030,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1956230,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
260990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113380,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
1106180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600670,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1929820,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
1502540,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2396210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951450,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
2625380,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
493500,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1160850,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1373250,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1244040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467440,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
2671440,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2676790,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0
1633300,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1768810,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
2632140,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1961860,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2601690,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1805650,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2221080,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
1812920,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2368460,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2432060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
412640,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1288600,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
591130,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
1327140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408590,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1
1457580,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
863970,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1969620,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1499030,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
497160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2520560,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
2525650,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
1545010,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
761770,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2576000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2505100,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
2178400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065570,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0
2167850,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1015540,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
1808040,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
2788220,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1850100,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
1166100,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2221100,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1
1159160,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1
2403390,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
843230,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1488070,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
1697110,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1227200,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
310830,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
2475820,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1825310,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
2340810,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
1117980,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1
2386430,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
2354450,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
481950,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1305320,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1488170,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
2595210,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1222980,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1172780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674180,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1704940,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
986920,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
773190,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2366600,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
39360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1888170,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2463720,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
882910,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
1525580,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1510390,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2620140,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1142890,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2207220,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
936890,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1
2330850,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1015550,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
1901740,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
2761470,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2075040,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2511120,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
703490,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
2656360,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1945250,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1355640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1757120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
292230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061100,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
1698470,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
1480040,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1186510,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1281370,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2005410,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1698850,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
235900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1375690,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2280630,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1
2265760,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
2061000,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
391400,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
2750800,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
801940,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
2661420,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1200630,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
996140,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
1954250,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
2419730,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
472770,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1011140,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2670370,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0
2531240,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
523600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643460,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
2734370,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2411730,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1319690,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0
1948680,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
1514190,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2708800,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1074880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
582220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470890,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
828860,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1576860,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1833340,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2079610,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
428800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472690,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1211390,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1202830,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
715410,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0
2678590,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2324370,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1580630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769640,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2646260,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1904320,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0
867470,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
2196230,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0
2695040,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1971880,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2452650,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0
2664680,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2264410,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
718270,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1082730,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
679160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132190,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0
1595780,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
393280,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1375260,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2733270,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1618210,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1772620,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1609710,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1585930,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
1211050,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2372250,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
2555750,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1017490,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2356300,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1949100,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
820640,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
923630,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
1100500,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
1767160,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
720510,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
1996800,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0
1544600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254430,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
503750,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1
764780,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2051820,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
1115960,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1085970,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1386560,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2063060,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
1582200,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2136620,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1744430,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2713770,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1627750,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
2494510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2699610,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2853320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284860,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
1533120,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
492560,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1349100,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
364970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497530,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2667380,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1429160,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
651640,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
1384530,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
2185160,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2251450,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1771540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1157200,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2679780,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
591140,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0
1574540,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2361100,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1500620,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
1993900,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2343860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1148040,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
719340,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
1433520,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2493180,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
962310,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1380850,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1340320,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
1101630,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2481120,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1176040,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2170240,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
979300,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
2099510,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
952340,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2317430,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1987860,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
2244050,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1613330,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1581240,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2315580,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2298070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166350,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
2271360,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2790500,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
1681990,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
2057860,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
907980,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
716000,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2522630,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1756080,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2347030,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1998110,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2734850,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1630520,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
1156470,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2112260,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1763260,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0
2098720,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1402280,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1538470,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
937710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1852890,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
2221620,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1923640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780590,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
1555230,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
2298010,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
2247340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2182540,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1534040,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2929840,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2093640,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2630160,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
834030,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
955030,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
1806690,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2073750,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
926350,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
406830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552930,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
796340,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1633080,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2589130,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
897890,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
